Mean,High,Low,Open,Ma,Rsi,CCI,adx,Macd,atr,Chaiken,HighLow,Aligator,AC,AD,Close,Date,Dt,Mom-BollObv,Adx-Boll
3289,3334,3244,0.86316,0.86287,48.20641,33.68349,13.24017,-0.00054,0.00148,1032849,12918.3433,0.86287,6.00E-05,413398.522,0.86316,2016.08.19 04:00:00,1,1,1
3307.5,3370,3245,0.86262,0.86285,46.38744,18.48937,14.74903,-0.0005,0.00152,1013120,11393.35515,0.86285,0.00029,399035.81,0.86262,2016.08.19 05:00:00,1,1,1
3248.5,3277,3220,0.86249,0.86281,45.94917,26.75017,14.80294,-0.00046,0.00148,999211,10133.47158,0.86281,0.00039,399279.8275,0.86249,2016.08.19 06:00:00,1,1,1
3243.5,3261,3226,0.8625,0.86278,45.99039,43.24811,14.85195,-0.00043,0.00143,1011021,9742.01752,0.86278,0.00039,403666.3989,0.8625,2016.08.19 07:00:00,1,1,1
3259,3286,3232,0.86232,0.86274,45.337,25.24497,15.85698,-0.00042,0.00112,996392,6926.36663,0.86274,0.00033,389037.3989,0.86232,2016.08.19 08:00:00,1,1,1
3230.5,3286,3175,0.86252,0.86272,46.22826,37.02086,15.25808,-0.00039,0.0011,1027044,6738.26422,0.86272,0.00016,400911.5971,0.86252,2016.08.19 09:00:00,1,1,1
3300.5,3398,3203,0.86276,0.86273,47.31069,57.03506,15.86712,-0.00034,0.00113,1073925,4582.72301,0.86273,0.00012,389131.2433,0.86276,2016.08.19 10:00:00,1,1,1
3256,3335,3177,0.86238,0.86269,45.77864,8.42935,15.95278,-0.00033,0.00112,1036326,1645.97335,0.86269,0.00014,380564.3825,0.86238,2016.08.19 11:00:00,1,1,1
3192,3286,3098,0.86102,0.86254,40.81219,-182.08509,14.90497,-0.00042,0.00115,999327,-6029.4922,0.86254,0.0001,345139.8081,0.86102,2016.08.19 12:00:00,1,1,1
3211,3325,3097,0.86319,0.8626,49.91546,109.49567,14.34614,-0.00032,0.00118,1031633,-6256.64413,0.8626,8.00E-05,375745.4923,0.86319,2016.08.19 13:00:00,1,1,1
3318,3366,3270,0.86351,0.86268,51.08046,143.26256,14.75618,-0.00021,0.00115,1065728,-2540.18336,0.86268,0.00023,399185.8048,0.86351,2016.08.19 14:00:00,1,1,1
3514.5,3678,3351,0.86526,0.86292,56.84462,294.33635,16.70633,2.00E-05,0.00121,1113132,581.9437,0.86292,0.00051,402520.0311,0.86526,2016.08.19 15:00:00,1,1,1
3711,3921,3501,0.86789,0.86337,63.58896,377.74513,19.20311,0.00041,0.00136,1160092,5436.77403,0.86337,0.00107,419738.6977,0.86788,2016.08.19 16:00:00,1,1,1
3725,3825,3625,0.86748,0.86374,62.03483,255.03285,21.4729,0.00067,0.00139,1118217,10155.56689,0.86374,0.00158,429369.9477,0.86748,2016.08.19 17:00:00,1,1,1
3689,3757,3621,0.86727,0.86406,61.21016,187.35763,23.43649,0.00086,0.00142,1086885,15927.64941,0.86406,0.00181,446879.0066,0.86727,2016.08.19 18:00:00,1,1,1
3719,3786,3652,0.86659,0.86429,58.56321,127.28712,25.5222,0.00094,0.00143,1065121,16400.46262,0.86429,0.00177,427388.8573,0.86659,2016.08.19 19:00:00,1,1,1
3623.5,3678,3569,0.86616,0.86446,56.92864,93.23144,24.97559,0.00096,0.00142,1049266,16002.98009,0.86446,0.00122,425206.9766,0.86616,2016.08.19 20:00:00,1,1,1
3579.5,3616,3543,0.86584,0.86459,55.71355,70.99948,23.54111,0.00094,0.00141,1034853,15650.96101,0.86459,0.00036,426983.9218,0.86584,2016.08.19 21:00:00,1,1,1
3595,3613,3577,0.86605,0.86472,56.35545,69.38337,22.23704,0.00092,0.00137,1048614,16271.49434,0.86472,-0.0003,434628.9218,0.86605,2016.08.19 22:00:00,1,1,1
3566,3605,3527,0.86597,0.86484,56.23319,60.95992,20.9499,0.0009,0.00139,1037535,17951.76457,0.86484,-0.00068,444855.691,0.86602,2016.08.19 23:00:00,1,1,1
3585,3643,3527,0.86581,0.86493,55.35061,48.25875,19.11336,0.00086,0.00141,1034436,18655.40715,0.86493,-0.00081,444641.9669,0.86581,2016.08.22 00:00:00,1,1,1
3565,3612,3518,0.86555,0.86498,54.24384,35.49169,17.5421,0.00079,0.00141,1011694,17941.38002,0.86498,-0.0007,439803.2435,0.86555,2016.08.22 01:00:00,1,1,1
3527,3571,3483,0.86485,0.86497,51.4597,8.73188,17.04782,0.00068,0.0014,993299,14452.86167,0.86497,-0.00058,423498.5844,0.86488,2016.08.22 02:00:00,1,1,1
3499,3535,3463,0.86479,0.86496,51.08985,1.51588,17.19318,0.00058,0.0014,970030,9689.24876,0.86496,-0.00057,410571.3622,0.86479,2016.08.22 03:00:00,1,1,1
3495.5,3537,3454,0.86455,0.86492,50.08198,-12.60936,17.55437,0.00047,0.00143,950728,3224.34247,0.86492,-0.00053,391734.4706,0.86455,2016.08.22 04:00:00,1,1,1
3486,3524,3448,0.86489,0.86492,51.50504,-3.74402,18.05618,0.00041,0.00144,967679,-1043.92738,0.86492,-0.00054,393072.7074,0.86489,2016.08.22 05:00:00,1,1,1
3480.5,3509,3452,0.86474,0.8649,50.83374,-16.7835,18.51236,0.00034,0.00141,949923,-4574.64252,0.8649,-0.00051,389023.0934,0.86474,2016.08.22 06:00:00,1,1,1
3488,3508,3468,0.86489,0.8649,51.49751,-15.60362,18.92708,0.0003,0.00134,961825,-6783.30415,0.8649,-0.0004,389618.1934,0.86489,2016.08.22 07:00:00,1,1,1
3469.5,3512,3427,0.86427,0.86484,48.64713,-58.42388,20.45413,0.00021,0.0013,947794,-10367.24835,0.86484,-0.00031,375587.1934,0.86427,2016.08.22 08:00:00,1,1,1
3440,3475,3405,0.86439,0.8648,49.21835,-70.20915,22.45847,0.00015,0.00125,976924,-12707.63648,0.8648,-0.00029,374754.9077,0.86439,2016.08.22 09:00:00,1,1,1
3367,3501,3233,0.86239,0.86458,41.19864,-195.58413,25.28152,-6.00E-05,0.00127,934813,-20414.04642,0.86458,-0.00039,334529.4749,0.86239,2016.08.22 10:00:00,1,1,1
3218.5,3335,3102,0.86141,0.86429,38.01197,-231.39323,28.5063,-0.0003,0.00133,895071,-29410.47664,0.86429,-0.00068,308091.6637,0.86141,2016.08.22 11:00:00,1,1,1
3157.5,3223,3092,0.86212,0.8641,41.45669,-159.79493,31.51903,-0.00043,0.00124,930666,-30164.15696,0.8641,-0.00098,337708.8774,0.86212,2016.08.22 12:00:00,1,1,1
3263.5,3316,3211,0.86314,0.86401,45.98456,-99.21323,30.9526,-0.00044,0.00109,959138,-25635.40209,0.86401,-0.00099,365096.2298,0.86314,2016.08.22 13:00:00,1,1,1
3279,3350,3208,0.86277,0.8639,44.6687,-107.67383,29.72363,-0.00048,0.00106,926135,-22112.89267,0.8639,-0.00087,364166.5678,0.86277,2016.08.22 14:00:00,1,1,1
3239.5,3308,3171,0.86304,0.86382,45.85584,-81.9209,29.14808,-0.00048,0.00106,962574,-13750.01991,0.86382,-0.00068,398477.743,0.86304,2016.08.22 15:00:00,1,1,1
3336,3399,3273,0.86344,0.86378,47.60452,-51.89456,26.66047,-0.00044,0.00106,1002083,-6937.39914,0.86378,-0.00019,403494.7589,0.86344,2016.08.22 16:00:00,1,1,1
3239.5,3363,3116,0.86179,0.8636,41.76255,-126.53826,25.69329,-0.00054,0.00112,959161,-5479.8979,0.8636,0.0001,382468.1921,0.86179,2016.08.22 17:00:00,1,1,1
3160.5,3204,3117,0.86142,0.8634,40.58972,-127.13411,24.81404,-0.00064,0.00113,926442,-6575.35027,0.8634,-1.00E-05,368553.2151,0.86142,2016.08.22 18:00:00,1,1,1
3159.5,3220,3099,0.86208,0.86328,43.5585,-84.28175,24.31575,-0.00066,0.00117,949095,-4283.7439,0.86328,-0.00017,386713.0581,0.86208,2016.08.22 19:00:00,1,1,1
3179.5,3210,3149,0.86184,0.86315,42.74297,-88.28203,23.86277,-0.00069,0.00116,935311,-2300.38323,0.86315,-0.00024,388746.763,0.86184,2016.08.22 20:00:00,1,1,1
3193.5,3218,3169,0.86213,0.86306,44.16086,-66.12225,22.91116,-0.00067,0.00113,948345,923.87139,0.86306,-0.00039,400184.763,0.86215,2016.08.22 21:00:00,1,1,1
3198.5,3223,3174,0.86174,0.86294,42.69268,-82.20718,21.70508,-0.00069,0.00111,936014,1139.47974,0.86294,-0.0003,387853.763,0.86174,2016.08.22 22:00:00,1,1,1
3180.5,3205,3156,0.86157,0.86282,42.08356,-85.00838,21.55997,-0.00071,0.00109,926873,-134.3047,0.86282,-0.00013,379085.865,0.86157,2016.08.22 23:00:00,1,1,1
3159.5,3182,3137,0.86156,0.8627,42.08356,-78.58586,22.35571,-0.00071,0.00108,926873,-1036.63312,0.8627,-2.00E-05,378853.9761,0.86157,2016.08.23 00:00:00,1,1,1
3166.5,3191,3142,0.86191,0.86263,43.69853,-55.12653,22.39676,-0.00069,0.00106,936388,-299.90434,0.86263,9.00E-05,387203.8741,0.86188,2016.08.23 01:00:00,1,1,1
3168.5,3198,3139,0.86176,0.86255,43.20882,-58.38913,21.99512,-0.00066,0.00105,926421,612.36041,0.86255,0.00016,389737.8571,0.86176,2016.08.23 02:00:00,1,1,1
3216.5,3290,3143,0.86206,0.86251,44.83173,-32.41379,20.35349,-0.00062,0.0011,948283,723.57818,0.86251,0.00025,386614.7143,0.86206,2016.08.23 03:00:00,1,1,1
3215,3257,3173,0.86254,0.86251,47.35899,18.4504,18.86109,-0.00053,0.00112,965203,3282.50898,0.86251,0.00034,402326.1429,0.86254,2016.08.23 04:00:00,1,1,1
3238.5,3274,3203,0.86269,0.86252,48.13854,46.81734,18.19588,-0.00045,0.00111,981213,7140.9387,0.86252,0.00046,416081.2133,0.86269,2016.08.23 05:00:00,1,1,1
3252.5,3292,3213,0.86223,0.8625,45.94756,8.23529,18.20664,-0.00042,0.00111,969171,8178.62521,0.8625,0.00052,407087.8209,0.86223,2016.08.23 06:00:00,1,1,1
3205,3234,3176,0.862,0.86245,44.87527,-22.64151,16.93838,-0.00041,0.00101,955249,8318.38785,0.86245,0.00048,404687.476,0.862,2016.08.23 07:00:00,1,1,1
3173.5,3235,3112,0.86164,0.86238,43.21769,-78.33807,17.05743,-0.00042,0.00096,936124,7754.62906,0.86238,0.00031,401733.2078,0.86164,2016.08.23 08:00:00,1,1,1
3119,3165,3073,0.86116,0.86227,40.96679,-136.82178,18.02631,-0.00047,0.00094,905102,6550.26934,0.86227,0.0001,397686.8599,0.86113,2016.08.23 09:00:00,1,1,1
3023.5,3132,2915,0.86026,0.86208,37.54477,-229.94485,20.08677,-0.00057,0.001,862134,5863.75843,0.86208,-0.0002,399468.9429,0.86028,2016.08.23 10:00:00,1,1,1
2964.5,3044,2885,0.85939,0.86184,34.38684,-287.46682,22.22238,-0.00071,0.001,826604,3449.34953,0.86184,-0.0005,388072.5278,0.85939,2016.08.23 11:00:00,1,1,1
2950,2988,2912,0.85965,0.86164,36.0371,-212.2889,24.16384,-0.00079,0.00098,859832,3811.45394,0.86164,-0.00063,401188.8436,0.85965,2016.08.23 12:00:00,1,1,1
2944.5,2998,2891,0.8598,0.86147,36.99702,-162.86878,26.22493,-0.00084,0.00097,892346,7404.05963,0.86147,-0.00065,422763.5539,0.8598,2016.08.23 13:00:00,1,1,1
2959.5,3061,2858,0.86026,0.86136,39.90121,-101.29653,26.88049,-0.00082,0.00095,925217,13111.49868,0.86136,-0.00052,444299.7263,0.86026,2016.08.23 14:00:00,1,1,1
2995.5,3037,2954,0.85956,0.8612,37.16395,-134.22673,27.47646,-0.00086,0.00094,891132,11543.66292,0.8612,-0.00021,411857.3769,0.85956,2016.08.23 15:00:00,1,1,1
2903.5,2956,2851,0.8589,0.86099,34.80048,-152.768,29.58384,-0.00093,0.00094,848116,8452.58257,0.86099,-3.00E-05,400796.1197,0.8589,2016.08.23 16:00:00,1,1,1
2892.5,2954,2831,0.85869,0.86078,34.07647,-140.1201,31.70172,-0.001,0.00097,801455,3316.36248,0.86078,8.00E-05,382966.3067,0.85869,2016.08.23 17:00:00,1,1,1
2845,2897,2793,0.85808,0.86054,32.04319,-149.71293,34.05625,-0.00108,0.00099,762159,-4709.25737,0.86054,6.00E-05,355005.6913,0.85808,2016.08.23 18:00:00,1,1,1
2786.5,2829,2744,0.85824,0.86033,33.14188,-123.08968,36.7677,-0.00112,0.00101,788613,-6360.77975,0.86033,-0.0001,378347.456,0.85824,2016.08.23 19:00:00,1,1,1
2746,2856,2636,0.85643,0.85997,27.80266,-182.235,39.63273,-0.00129,0.00109,767319,-10514.35663,0.85997,-0.00034,358408.5288,0.85643,2016.08.23 20:00:00,1,1,1
2669.5,2712,2627,0.85694,0.8597,31.08725,-139.93045,42.31832,-0.00136,0.00111,785608,-11430.07153,0.8597,-0.0005,368951.5994,0.85694,2016.08.23 21:00:00,1,1,1
2674.5,2710,2639,0.85661,0.85942,30.15517,-136.40257,44.75977,-0.00143,0.00112,770090,-12733.47731,0.85942,-0.00058,363050.3881,0.85661,2016.08.23 22:00:00,1,1,1
2682.5,2718,2647,0.85654,0.85915,29.95513,-125.25699,46.44228,-0.00147,0.00113,758945,-14756.21496,0.85915,-0.00049,354102.9937,0.85654,2016.08.23 23:00:00,1,1,1
2647.5,2675,2620,0.85645,0.85891,29.68924,-115.67194,48.45052,-0.0015,0.00108,753825,-15874.03534,0.85891,-0.00035,353637.5392,0.85645,2016.08.24 00:00:00,1,1,1
2645,2660,2630,0.85647,0.85869,29.83456,-103.51034,50.27619,-0.0015,0.00106,763135,-16077.92721,0.85869,-0.0002,354878.8725,0.85647,2016.08.24 01:00:00,1,1,1
2660.5,2688,2633,0.85635,0.85847,29.45109,-99.03409,49.60014,-0.00149,0.00105,752341,-17443.87498,0.85847,6.00E-05,344869.8907,0.85635,2016.08.24 02:00:00,1,1,1
2682.5,2736,2629,0.85731,0.85837,36.32588,-54.51657,47.31373,-0.00139,0.00106,768280,-15679.98728,0.85837,0.00022,359319.2645,0.85731,2016.08.24 03:00:00,1,1,1
2746.5,2782,2711,0.85713,0.85826,35.64209,-55.94859,43.31407,-0.00131,0.00107,750154,-16842.1941,0.85826,0.00037,342214.4476,0.85713,2016.08.24 04:00:00,1,1,1
2715.5,2745,2686,0.85727,0.85817,36.61647,-44.02207,40.63484,-0.00122,0.00104,767268,-16190.44626,0.85817,0.00047,348886.0069,0.85727,2016.08.24 05:00:00,1,1,1
2711.5,2733,2690,0.85728,0.85809,36.68836,-37.74447,38.19918,-0.00114,0.00101,778928,-13954.5034,0.85809,0.00051,357834.379,0.85728,2016.08.24 06:00:00,1,1,1
2738.5,2757,2720,0.85727,0.85801,36.64472,-33.14315,35.20479,-0.00106,0.00093,768222,-13171.612,0.85801,0.00055,351179.298,0.85727,2016.08.24 07:00:00,1,1,1
2696.5,2741,2652,0.85673,0.8579,34.32937,-59.89631,33.23509,-0.00103,0.00089,752634,-13648.0825,0.8579,0.00048,342947.4328,0.85673,2016.08.24 08:00:00,1,1,1
2725,2784,2666,0.85762,0.85787,40.80222,0.29342,30.56019,-0.00093,0.00091,782128,-10720.18185,0.85787,0.00035,361443.6701,0.85762,2016.08.24 09:00:00,1,1,1
2711.5,2789,2634,0.85708,0.8578,38.39147,-31.78092,28.57166,-0.00088,0.00094,745290,-8744.91731,0.8578,0.00028,359780.0185,0.85708,2016.08.24 10:00:00,1,1,1
2532.5,2712,2353,0.85432,0.85748,29.14886,-246.53909,28.21241,-0.00105,0.00101,697855,-11424.58435,0.85748,1.00E-05,333221.7037,0.85432,2016.08.24 11:00:00,1,1,1
2322.5,2453,2192,0.85318,0.85709,26.39314,-288.79206,28.78619,-0.00126,0.0011,655796,-13222.7116,0.85709,-0.0005,331771.3934,0.85318,2016.08.24 12:00:00,1,1,1
2236,2335,2137,0.85183,0.85661,23.61691,-303.03149,29.67154,-0.00152,0.00114,620897,-17120.53495,0.85661,-0.0009,313088.0903,0.85183,2016.08.24 13:00:00,1,1,1
2148,2221,2075,0.85171,0.85617,23.40626,-227.59911,30.99718,-0.00171,0.00115,582757,-17394.16947,0.85617,-0.00132,325627.2684,0.85172,2016.08.24 14:00:00,1,1,1
2094,2185,2003,0.85027,0.85563,20.8343,-217.65127,32.64404,-0.00196,0.00119,545305,-21572.27657,0.85563,-0.00159,298052.719,0.85027,2016.08.24 15:00:00,1,1,1
2003,2082,1924,0.84949,0.85507,19.61678,-190.74401,34.64121,-0.0022,0.00122,499961,-28861.67127,0.85507,-0.00155,267058.086,0.84949,2016.08.24 16:00:00,1,1,1
1910.5,1966,1855,0.84895,0.85452,18.83162,-165.99148,36.98818,-0.0024,0.00117,451962,-35170.81046,0.85452,-0.0013,254517.8068,0.84896,2016.08.24 17:00:00,1,1,1
1969,2062,1876,0.85052,0.85415,27.7668,-106.68529,37.58665,-0.0024,0.00122,486622,-33751.98177,0.85415,-0.00087,285450.925,0.85052,2016.08.24 18:00:00,1,1,1
2074,2145,2003,0.85134,0.8539,31.90409,-76.63006,36.61793,-0.00232,0.00125,511966,-28610.18413,0.8539,-0.0003,306868.3898,0.85134,2016.08.24 19:00:00,1,1,1
2118.5,2149,2088,0.85089,0.85362,30.88477,-78.26794,35.57455,-0.00226,0.00125,494368,-27162.07053,0.85362,0.00019,289847.3734,0.85089,2016.08.24 20:00:00,1,1,1
2111,2147,2075,0.85135,0.85342,33.17632,-60.97318,34.90479,-0.00215,0.00126,511580,-23731.88541,0.85342,0.00059,301322.0401,0.85135,2016.08.24 21:00:00,1,1,1
2143.5,2184,2103,0.8514,0.85323,33.42824,-54.38004,33.10326,-0.00203,0.00128,528567,-21087.30921,0.85323,0.001,299854.0278,0.8514,2016.08.24 22:00:00,1,1,1
2138.5,2168,2109,0.85127,0.85305,32.93288,-53.77828,31.46551,-0.00194,0.00128,518719,-19734.34653,0.85305,0.00113,294011.9939,0.85121,2016.08.24 23:00:00,1,1,1
2115,2142,2088,0.85123,0.85288,32.98775,-49.20372,30.71275,-0.00184,0.00126,521643,-18242.76141,0.85288,0.00098,294770.0679,0.85122,2016.08.25 00:00:00,1,1,1
2123.5,2141,2106,0.85119,0.85273,32.90295,-45.73273,30.02842,-0.00174,0.00124,512446,-17187.40425,0.85273,0.00078,292405.1251,0.85119,2016.08.25 01:00:00,1,1,1
2101,2139,2063,0.85073,0.85255,31.59519,-53.80812,30.41008,-0.00168,0.00125,502961,-17189.09772,0.85255,0.00058,285416.1777,0.85073,2016.08.25 02:00:00,1,1,1
2050,2103,1997,0.85015,0.85233,30.01576,-67.58703,31.64327,-0.00166,0.00128,485933,-18588.55331,0.85233,0.00035,274171.272,0.85015,2016.08.25 03:00:00,1,1,1
2066,2117,2015,0.85104,0.85221,35.23238,-36.03058,32.31028,-0.00156,0.00131,500780,-17360.32195,0.85221,0.00024,285233.7426,0.85104,2016.08.25 04:00:00,1,1,1
2171,2240,2102,0.85238,0.85223,42.06002,25.85938,30.40742,-0.00135,0.00133,518396,-13407.02645,0.85223,0.00035,302339.1339,0.85238,2016.08.25 05:00:00,1,1,1
2238,2259,2217,0.85224,0.85223,41.57918,40.65473,27.66693,-0.00119,0.0013,506808,-11635.92286,0.85223,0.00052,294613.8006,0.85224,2016.08.25 06:00:00,1,1,1
2217.5,2235,2200,0.85213,0.85222,41.19068,65.28872,26.13171,-0.00105,0.00124,497930,-10527.09035,0.85222,0.00065,292330.8863,0.85213,2016.08.25 07:00:00,1,1,1
2242,2275,2209,0.85213,0.85221,41.19068,84.54676,24.04948,-0.00093,0.0011,497930,-11278.14739,0.85221,0.00084,281353.9469,0.85213,2016.08.25 08:00:00,1,1,1
2275.5,2351,2200,0.85267,0.85225,44.02149,140.19765,23.06746,-0.00079,0.00105,521973,-11964.54191,0.85225,0.00096,278647.1191,0.85267,2016.08.25 09:00:00,1,1,1
2303,2371,2235,0.85344,0.85236,47.78461,186.16502,22.42872,-0.0006,0.00102,557463,-8756.32866,0.85236,0.00089,300045.5015,0.85344,2016.08.25 10:00:00,1,1,1
2342,2428,2256,0.85399,0.85251,50.29087,194.56225,22.41235,-0.00041,0.00103,593519,-2568.01512,0.85251,0.00077,323943.0829,0.85399,2016.08.25 11:00:00,1,1,1
2379,2431,2327,0.85426,0.85267,51.49102,175.55703,22.44716,-0.00023,0.00099,625768,6346.85678,0.85267,0.00076,353091.2175,0.85426,2016.08.25 12:00:00,1,1,1
2485.5,2594,2377,0.85555,0.85293,56.69544,212.60965,23.65512,2.00E-05,0.00102,656104,15327.87607,0.85293,0.00087,372243.4387,0.85554,2016.08.25 13:00:00,1,1,1
2574.5,2638,2511,0.8558,0.85319,57.66418,196.22461,25.21112,0.00023,0.00103,690020,21570.28395,0.85319,0.00107,375181.045,0.8558,2016.08.25 14:00:00,1,1,1
2588.5,2635,2542,0.85623,0.85347,59.24731,178.81242,26.62567,0.00043,0.00099,727355,29743.08126,0.85347,0.00117,402881.2063,0.85623,2016.08.25 15:00:00,1,1,1
2565.5,2627,2504,0.85558,0.85366,55.92782,125.67973,26.91386,0.00053,0.00098,688192,33879.64963,0.85366,0.00113,398105.2307,0.85558,2016.08.25 16:00:00,1,1,1
2507.5,2562,2453,0.85526,0.8538,54.35363,97.53434,25.81942,0.00057,0.001,651619,37905.10914,0.8538,0.00093,410519.9187,0.85526,2016.08.25 17:00:00,1,1,1
2545,2600,2490,0.85564,0.85397,55.9013,99.21562,25.48527,0.00063,0.00102,679639,41328.20302,0.85397,0.00064,420199.5551,0.85564,2016.08.25 18:00:00,1,1,1
2541.5,2583,2500,0.85523,0.85409,53.83348,75.01604,25.1815,0.00064,0.00102,660459,41362.60688,0.85409,0.00032,411649.4346,0.85523,2016.08.25 19:00:00,1,1,1
2576.5,2637,2516,0.85637,0.85429,58.33326,106.04203,25.73883,0.00073,0.00105,678008,43237.89117,0.85429,0.00014,429198.4346,0.85637,2016.08.25 20:00:00,1,1,1
2623,2651,2595,0.85642,0.85449,58.48235,97.37624,26.66795,0.00079,0.00105,691261,44889.23521,0.85449,0.00011,437718.2203,0.85641,2016.08.25 21:00:00,1,1,1
2594.5,2666,2523,0.8553,0.85456,52.87088,51.28165,25.90156,0.00074,0.0011,672779,42260.24018,0.85456,0.00013,420528.6679,0.85528,2016.08.25 22:00:00,1,1,1
2547,2582,2512,0.8553,0.85462,52.91286,46.72889,24.74443,0.0007,0.0011,683153,38658.50175,0.85462,2.00E-05,415193.4679,0.85529,2016.08.25 23:00:00,1,1,1
2544,2568,2520,0.85568,0.85472,54.44673,56.5138,23.6925,0.00068,0.00107,686021,35723.40733,0.85472,-9.00E-05,417702.9679,0.85565,2016.08.26 00:00:00,1,1,1
2554.5,2572,2537,0.85556,0.85479,53.9851,47.73389,23.02292,0.00066,0.00104,672341,33096.85641,0.85479,-0.00023,418875.5393,0.85556,2016.08.26 01:00:00,1,1,1
2560.5,2577,2544,0.85555,0.85486,53.93176,43.27051,22.79687,0.00063,0.00099,664779,30152.80981,0.85486,-0.0004,416354.8726,0.85555,2016.08.26 02:00:00,1,1,1
2504.5,2561,2448,0.85482,0.85486,50.1344,-4.95232,21.45236,0.00054,0.00102,647538,26367.9143,0.85486,-0.00055,409488.9877,0.85482,2016.08.26 03:00:00,1,1,1
2516.5,2556,2477,0.85551,0.85492,53.39141,35.04611,20.23008,0.00052,0.00104,662001,25197.70757,0.85492,-0.00054,422121.2282,0.85551,2016.08.26 04:00:00,1,1,1
2521,2555,2487,0.85502,0.85493,50.91186,-17.59563,19.11891,0.00046,0.00104,648407,22618.60669,0.85493,-0.00047,414524.5811,0.85502,2016.08.26 05:00:00,1,1,1
2486,2503,2469,0.85486,0.85492,50.11391,-55.48304,19.4817,0.00039,0.00099,639684,20346.06957,0.85492,-0.00046,414524.5811,0.85486,2016.08.26 06:00:00,1,1,1
2468,2489,2447,0.85474,0.8549,49.50292,-89.42731,20.87112,0.00033,0.00094,631632,18700.20177,0.8549,-0.00049,416825.1526,0.85474,2016.08.26 07:00:00,1,1,1
2466.5,2500,2433,0.8545,0.85487,48.21697,-136.16141,22.5041,0.00025,0.00089,620529,16230.27545,0.85487,-0.00044,411025.0779,0.85449,2016.08.26 08:00:00,1,1,1
2512,2574,2450,0.85481,0.85486,49.9639,-97.58278,21.93465,0.00022,0.0009,647679,12017.70579,0.85486,-0.00036,397450.0779,0.85481,2016.08.26 09:00:00,1,1,1
2385,2484,2286,0.85432,0.85481,47.39326,-151.74825,22.94213,0.00015,0.00089,610980,11644.17187,0.85481,-0.00048,414872.8355,0.85432,2016.08.26 10:00:00,1,1,1
2389,2457,2321,0.85448,0.85478,48.30516,-116.12086,23.85802,0.0001,0.0009,646919,16085.6806,0.85478,-0.00051,446055.2032,0.85448,2016.08.26 11:00:00,1,1,1
2495.5,2565,2426,0.8554,0.85484,53.20274,23.24422,22.45071,0.00014,0.00092,676473,21758.88593,0.85484,-0.00038,464978.2679,0.8554,2016.08.26 12:00:00,1,1,1
2576.5,2655,2498,0.85524,0.85488,52.29796,0.8443,20.93571,0.00016,0.00094,645852,21874.43558,0.85488,-0.00016,444499.2552,0.85524,2016.08.26 13:00:00,1,1,1
2519,2567,2471,0.85512,0.8549,51.60683,-17.22493,19.14007,0.00016,0.00093,616052,20764.69059,0.8549,-0.00014,440153.4218,0.85512,2016.08.26 14:00:00,1,1,1
2507.5,2574,2441,0.85525,0.85493,52.48591,11.40321,18.00113,0.00017,0.00094,657345,21561.25667,0.85493,6.00E-05,452882.8429,0.85528,2016.08.26 15:00:00,1,1,1
2482.5,2548,2417,0.85478,0.85494,50.6154,-36.73336,17.36287,0.00015,0.00096,621762,22867.52472,0.85494,0.00015,460759.9956,0.85497,2016.08.26 16:00:00,1,1,1
2457.5,2591,2324,0.85448,0.8549,47.84332,-105.93714,17.50382,0.0001,0.00103,553630,22548.31038,0.8549,-1.00E-05,456422.003,0.85449,2016.08.26 17:00:00,1,1,1
2353.5,2481,2226,0.85345,0.85476,42.54265,-249.87124,18.35141,-3.00E-05,0.00113,499787,21247.14053,0.85476,-0.0004,452832.4697,0.85345,2016.08.26 18:00:00,1,1,1
2391.5,2461,2322,0.85414,0.85471,46.65955,-119.35992,19.12196,-7.00E-05,0.00113,544337,22171.60409,0.85471,-0.00055,467255.1316,0.85414,2016.08.26 19:00:00,1,1,1
2355,2438,2272,0.85315,0.85457,42.11362,-222.1313,20.38599,-0.00019,0.00117,515999,20125.3366,0.85457,-0.00065,453598.2641,0.85315,2016.08.26 20:00:00,1,1,1
2281,2337,2225,0.85236,0.85436,38.93524,-252.54491,22.23476,-0.00033,0.0012,483575,14127.64657,0.85436,-0.00071,427543.2641,0.85236,2016.08.26 21:00:00,1,1,1
2240.5,2296,2185,0.85244,0.85419,39.42137,-199.81584,24.44313,-0.00044,0.00124,511384,9996.23061,0.85419,-0.00073,429296.9848,0.85244,2016.08.26 22:00:00,1,1,1
2235,2288,2182,0.85242,0.854,38.26198,-182.82428,26.49151,-0.00054,0.00127,496232,6042.52924,0.854,-0.00058,423579.249,0.85215,2016.08.26 23:00:00,1,1,1
2257,2324,2190,0.85257,0.85387,40.90494,-124.14038,27.27761,-0.00058,0.00128,501125,3209.49355,0.85387,-0.00047,423579.249,0.85257,2016.08.29 00:00:00,1,1,1
2277,2310,2244,0.85253,0.85375,40.73057,-109.38124,27.99225,-0.00061,0.00128,484407,-729.37878,0.85375,-0.0003,411420.7035,0.85253,2016.08.29 01:00:00,1,1,1
2272,2310,2234,0.85305,0.85369,43.98956,-64.59699,28.91053,-0.00058,0.00128,497252,-1623.75861,0.85369,-9.00E-05,422575.572,0.85305,2016.08.29 02:00:00,1,1,1
